%NumGrains 194
%BeamCenter -341.689867
%BeamThickness 2000.000000
%GlobalPosition 0.000000
%NumPhases 1
%PhaseInfo
%	SpaceGroup:194
%	Lattice Parameter: 2.930000 2.930000 4.676100 90.000000 90.000000 120.000000
%GrainID	O11	O12	O13	O21	O22	O23	O31	O32	O33	X	Y	Z	a	b	c	alpha	beta	gamma	DiffPos	DiffOme	DiffAngle	GrainRadius	Confidence	eFab11	eFab12	eFab13	eFab21	eFab22	eFab23	eFab31	eFab32	eFab33	eKen11	eKen12	eKen13	eKen21	eKen22	eKen23	eKen31	eKen32	eKen33	RMSErrorStrain	PhaseNr
7457	0.623236	0.739574	0.254179	0.544239	-0.176775	-0.820094	-0.561588	0.649446	-0.512678	542.234030	-59.757977	-141.284698	2.929323	2.929893	4.678123	90.022474	90.014477	119.980260	75.221994	0.052905	0.045273	93.283301	1.000000	50.113336	194.654290	96.787542	194.654290	410.725076	339.065971	96.787542	339.065971	-97.041956	-52.008181	-164.566160	138.682468	-164.566160	61.579767	80.335178	138.682468	80.335178	26.897699	376.424821	1.000000	
8744	-0.827664	0.543899	-0.138374	-0.071736	0.142009	0.987263	0.556621	0.827048	-0.078518	-49.250576	82.684840	-124.923305	2.931492	2.930707	4.675321	90.052922	89.951277	120.005314	37.503904	0.010521	0.011572	101.418556	1.000000	612.166558	-332.452504	13.828675	-332.452504	-314.013728	-226.786546	13.828675	-226.786546	231.629967	548.396872	-281.570829	14.720342	-281.570829	-328.354177	-317.153096	14.720342	-317.153096	305.668429	241.068681	1.000000	
6932	-0.363504	-0.919700	-0.148379	-0.351267	-0.012205	0.936196	-0.862830	0.392432	-0.318624	-71.941037	8.686578	-378.295568	2.927275	2.930059	4.672480	90.003941	89.849052	119.930626	136.207764	0.104036	0.094225	75.654033	0.985714	709.068586	-37.121849	811.932609	-37.121849	-1685.900985	-1009.247689	811.932609	-1009.247689	-14.041944	383.070828	4.972932	689.487176	4.972932	-979.682765	-172.953666	689.487176	-172.953666	295.597211	416.185195	1.000000	
5456	0.154556	-0.985539	-0.069457	-0.496610	-0.016720	-0.867813	0.854102	0.168619	-0.492013	-4.203116	-229.662261	-445.857932	2.925225	2.931673	4.679831	90.030642	90.072896	119.938804	58.154527	0.022248	0.022643	44.187792	1.000000	160.663801	563.516124	-1161.014553	563.516124	-403.172233	1133.643567	-1161.014553	1133.643567	595.157950	245.793739	749.810077	-1116.377422	749.810077	-244.215536	1120.656088	-1116.377422	1120.656088	383.865034	384.695287	1.000000	
6138	0.741186	-0.665512	-0.087963	-0.058990	-0.195096	0.979009	-0.668703	-0.720438	-0.183860	13.056852	153.103480	-527.163019	2.934484	2.933800	4.666418	89.846912	90.045969	120.058943	139.643359	0.084694	0.091992	46.637210	0.914286	1762.031815	-256.424458	399.787666	-256.424458	-2492.048805	-603.576304	399.787666	-603.576304	887.523995	1759.071619	31.001479	364.014509	31.001479	-1746.407008	-226.868186	364.014509	-226.868186	698.174097	414.670163	1.000000	
10740	-0.212843	0.973707	-0.081199	0.395622	0.009896	-0.918360	-0.893410	-0.227591	-0.387326	539.098123	-36.194130	-294.919655	2.928836	2.929327	4.676478	89.980321	89.937240	119.965515	78.423439	0.089056	0.075282	97.290455	1.000000	-366.142307	107.602926	-191.190121	107.602926	-471.593606	536.019420	-191.190121	536.019420	637.723442	-238.524149	-37.391332	46.549236	-37.391332	-589.872291	576.576599	46.549236	576.576599	676.418543	337.407479	1.000000	
4263	0.304993	0.934252	-0.184806	0.160488	0.140857	0.976936	0.938735	-0.327617	-0.106975	-166.066966	-48.084497	-337.715764	2.926213	2.930492	4.677293	90.061052	90.044593	120.018079	47.187871	0.016494	0.019509	58.233719	1.000000	436.645926	-720.962827	-87.195810	-720.962827	-163.046029	-737.870504	-87.195810	-737.870504	-1326.775733	265.923006	-662.994751	-54.689801	-662.994751	76.919614	-546.828435	-54.689801	-546.828435	-1299.861009	252.147321	1.000000	
11502	-0.631144	-0.743582	-0.220778	-0.710215	0.668419	-0.220929	0.311851	0.017362	-0.949972	-588.801599	-203.730660	-596.578267	2.926703	2.926726	4.680665	89.957213	90.054370	119.922218	69.569805	0.016992	0.025671	36.421400	0.717949	-38.200686	429.322891	207.318350	429.322891	-1485.676534	-37.813548	207.318350	-37.813548	1038.938900	-461.437021	233.680713	75.167612	233.680713	-1074.273206	55.681633	75.167612	55.681633	967.576606	373.371141	1.000000	
9097	-0.843112	0.526262	-0.110500	-0.240894	-0.185916	0.952578	0.480762	0.829749	0.283521	-36.118676	-253.285792	-158.689975	2.928227	2.926561	4.673522	89.954492	89.994616	119.830568	128.584368	0.021109	0.045240	25.623736	0.887097	-712.389552	422.076550	-1586.854495	422.076550	-629.986853	-72.051178	-1586.854495	-72.051178	713.416893	-774.053040	512.924162	-1693.844425	512.924162	-688.930833	-15.057979	-1693.844425	-15.057979	878.556537	708.233907	1.000000	
6192	0.885474	-0.119258	-0.449125	0.460752	0.099769	0.881904	-0.060365	-0.987838	0.143291	456.679007	-250.714211	-453.244671	2.928914	2.932355	4.675025	90.029226	89.964280	120.024301	89.518187	0.048387	0.040304	29.012410	0.867647	-740.898991	-5.262169	-44.139160	-5.262169	-162.078183	71.642569	-44.139160	71.642569	861.005915	-666.826093	-7.345509	144.871242	-7.345509	98.190723	313.167263	144.871242	313.167263	509.546777	631.552791	1.000000	
4943	-0.160877	0.985815	-0.047838	0.231615	0.084825	0.969102	0.959413	0.144826	-0.241976	103.468557	-128.053332	-459.208925	2.929348	2.929882	4.676548	90.004106	90.040961	120.048652	64.056251	0.027306	0.031093	155.387692	0.986111	57.287379	-22.745999	-225.639216	-22.745999	-163.716750	-607.125225	-225.639216	-607.125225	-551.584545	74.429341	-109.883635	-345.734551	-109.883635	-122.969423	-700.575553	-345.734551	-700.575553	-573.050158	455.133204	1.000000	
7210	-0.667697	-0.737401	-0.102082	0.001086	-0.138092	0.990419	-0.744432	0.661189	0.093005	428.294082	28.347704	-108.229293	2.932101	2.931815	4.674334	89.921105	90.041905	120.010663	42.333002	0.025882	0.022855	63.787737	1.000000	584.962476	-387.385074	-102.113051	-387.385074	-547.120907	356.293600	-102.113051	356.293600	812.389630	539.421490	-338.752280	-151.340228	-338.752280	-569.753899	89.085505	-151.340228	89.085505	872.545847	246.015713	1.000000	
7789	0.605433	0.791405	-0.084431	-0.107853	0.186685	0.976482	0.788554	-0.582088	0.198381	-199.602842	-224.475647	-364.715433	2.929582	2.930553	4.674885	90.061780	89.930216	120.029455	69.221856	0.041590	0.041683	104.153850	1.000000	-167.436807	-99.567254	-426.136944	-99.567254	-519.016491	512.621390	-426.136944	512.621390	174.927897	-141.734991	-131.990809	-302.962650	-131.990809	-294.566702	294.811925	-302.962650	294.811925	35.156210	303.354278	1.000000	
7766	-0.937504	-0.310130	-0.157818	-0.072716	-0.268917	0.960414	-0.340293	0.911868	0.229560	-579.183141	-209.639393	-206.032604	2.927931	2.931433	4.674945	89.940888	89.996293	120.014659	64.250099	0.024851	0.030141	56.126587	0.823529	-434.019729	-350.339811	-729.434101	-350.339811	-501.944908	115.016246	-729.434101	115.016246	323.405257	-598.680278	-337.046993	-654.748011	-337.046993	-141.914161	-126.531656	-654.748011	-126.531656	222.267965	354.721170	1.000000	
10222	-0.442205	0.475784	0.760318	0.339602	-0.695772	0.632907	0.830135	0.538081	0.146097	-244.748339	-235.130449	-494.926180	2.931085	2.928632	4.676644	89.949436	90.043079	119.991710	60.637296	0.022938	0.023976	63.746126	1.000000	561.256043	-33.430816	-190.406725	-33.430816	-512.966220	382.383440	-190.406725	382.383440	54.585646	482.871076	74.746375	-134.421026	74.746375	-707.430597	125.377784	-134.421026	125.377784	238.070032	262.112233	1.000000	
4225	0.247789	0.920592	-0.301847	0.304975	0.221604	0.926219	0.919560	-0.321562	-0.225846	512.366296	-189.541780	-97.734807	2.930518	2.928348	4.676669	90.042722	90.031541	119.998601	70.509933	0.022120	0.024109	44.054964	0.985714	-260.529492	-568.533978	282.830104	-568.533978	-387.005527	-240.871280	282.830104	-240.871280	395.529836	-212.099506	-472.260103	444.923492	-472.260103	-455.741150	-387.572181	444.923492	-387.572181	200.515579	460.345026	1.000000	
